ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-02-25 13:35:00+00:00,33,1,42140878,6923.25,6924.75,6923.25,6923.75,675,ES.c.0
2026-02-25 13:36:00+00:00,33,1,42140878,6923.75,6924.75,6922.75,6923.25,466,ES.c.0
2026-02-25 13:37:00+00:00,33,1,42140878,6923.0,6923.5,6922.5,6923.25,299,ES.c.0
2026-02-25 13:38:00+00:00,33,1,42140878,6923.0,6924.5,6922.5,6924.25,232,ES.c.0
2026-02-25 13:39:00+00:00,33,1,42140878,6924.0,6924.5,6923.5,6923.75,271,ES.c.0
2026-02-25 13:40:00+00:00,33,1,42140878,6923.75,6924.75,6923.5,6924.0,219,ES.c.0
2026-02-25 13:41:00+00:00,33,1,42140878,6924.0,6925.0,6923.75,6924.0,388,ES.c.0
2026-02-25 13:42:00+00:00,33,1,42140878,6923.75,6924.0,6923.0,6923.75,190,ES.c.0
2026-02-25 13:43:00+00:00,33,1,42140878,6924.0,6924.25,6923.75,6924.25,176,ES.c.0
2026-02-25 13:44:00+00:00,33,1,42140878,6924.5,6924.5,6923.25,6923.5,105,ES.c.0
2026-02-25 13:45:00+00:00,33,1,42140878,6923.5,6923.75,6922.75,6923.75,235,ES.c.0
2026-02-25 13:46:00+00:00,33,1,42140878,6923.75,6924.75,6922.75,6923.25,304,ES.c.0
2026-02-25 13:47:00+00:00,33,1,42140878,6923.25,6924.0,6922.75,6923.75,145,ES.c.0
2026-02-25 13:48:00+00:00,33,1,42140878,6923.75,6924.75,6923.5,6924.5,298,ES.c.0
2026-02-25 13:49:00+00:00,33,1,42140878,6924.5,6925.25,6924.25,6924.75,219,ES.c.0
2026-02-25 13:50:00+00:00,33,1,42140878,6924.75,6925.25,6924.0,6924.75,224,ES.c.0
2026-02-25 13:51:00+00:00,33,1,42140878,6924.75,6925.0,6924.0,6925.0,234,ES.c.0
2026-02-25 13:52:00+00:00,33,1,42140878,6925.0,6925.25,6924.75,6925.0,231,ES.c.0
2026-02-25 13:53:00+00:00,33,1,42140878,6925.0,6925.25,6924.75,6925.25,165,ES.c.0
2026-02-25 13:54:00+00:00,33,1,42140878,6925.25,6926.0,6924.5,6925.75,345,ES.c.0
2026-02-25 13:55:00+00:00,33,1,42140878,6925.75,6927.5,6925.75,6927.25,467,ES.c.0
2026-02-25 13:56:00+00:00,33,1,42140878,6927.5,6929.5,6927.25,6929.0,897,ES.c.0
2026-02-25 13:57:00+00:00,33,1,42140878,6928.75,6929.0,6928.25,6928.25,311,ES.c.0
2026-02-25 13:58:00+00:00,33,1,42140878,6928.5,6928.5,6926.75,6927.0,391,ES.c.0
2026-02-25 13:59:00+00:00,33,1,42140878,6927.0,6927.5,6926.5,6927.0,448,ES.c.0
2026-02-25 14:00:00+00:00,33,1,42140878,6927.25,6928.5,6927.25,6927.75,433,ES.c.0
2026-02-25 14:01:00+00:00,33,1,42140878,6927.5,6929.75,6927.5,6929.25,729,ES.c.0
2026-02-25 14:02:00+00:00,33,1,42140878,6929.5,6930.5,6929.25,6929.5,1074,ES.c.0
2026-02-25 14:03:00+00:00,33,1,42140878,6929.5,6929.5,6927.75,6928.25,741,ES.c.0
2026-02-25 14:04:00+00:00,33,1,42140878,6928.5,6929.0,6928.0,6928.25,540,ES.c.0
2026-02-25 14:05:00+00:00,33,1,42140878,6928.5,6929.25,6927.75,6928.5,1405,ES.c.0
2026-02-25 14:06:00+00:00,33,1,42140878,6928.75,6929.0,6927.75,6929.0,248,ES.c.0
2026-02-25 14:07:00+00:00,33,1,42140878,6929.0,6929.0,6928.0,6928.75,340,ES.c.0
2026-02-25 14:08:00+00:00,33,1,42140878,6928.75,6930.5,6928.5,6930.25,881,ES.c.0
2026-02-25 14:09:00+00:00,33,1,42140878,6930.5,6932.75,6930.25,6932.25,1490,ES.c.0
2026-02-25 14:10:00+00:00,33,1,42140878,6932.5,6936.5,6932.5,6936.25,2537,ES.c.0
2026-02-25 14:11:00+00:00,33,1,42140878,6936.0,6936.5,6934.5,6935.0,887,ES.c.0
2026-02-25 14:12:00+00:00,33,1,42140878,6935.0,6935.0,6933.75,6934.0,776,ES.c.0
2026-02-25 14:13:00+00:00,33,1,42140878,6934.25,6934.25,6933.25,6933.5,437,ES.c.0
2026-02-25 14:14:00+00:00,33,1,42140878,6933.5,6933.75,6931.75,6931.75,496,ES.c.0
2026-02-25 14:15:00+00:00,33,1,42140878,6931.75,6932.0,6930.5,6931.0,888,ES.c.0
2026-02-25 14:16:00+00:00,33,1,42140878,6931.25,6932.25,6930.0,6930.5,949,ES.c.0
2026-02-25 14:17:00+00:00,33,1,42140878,6930.5,6930.75,6928.75,6929.0,812,ES.c.0
2026-02-25 14:18:00+00:00,33,1,42140878,6929.25,6930.25,6929.0,6929.0,490,ES.c.0
2026-02-25 14:19:00+00:00,33,1,42140878,6929.25,6930.0,6926.75,6928.75,2461,ES.c.0
2026-02-25 14:20:00+00:00,33,1,42140878,6928.75,6929.5,6928.0,6928.75,890,ES.c.0
2026-02-25 14:21:00+00:00,33,1,42140878,6929.0,6929.5,6928.5,6928.75,498,ES.c.0
2026-02-25 14:22:00+00:00,33,1,42140878,6928.75,6929.75,6928.5,6929.25,454,ES.c.0
2026-02-25 14:23:00+00:00,33,1,42140878,6929.25,6930.25,6929.0,6929.75,526,ES.c.0
2026-02-25 14:24:00+00:00,33,1,42140878,6929.75,6930.0,6929.0,6929.5,298,ES.c.0
2026-02-25 14:25:00+00:00,33,1,42140878,6929.5,6930.0,6928.5,6929.0,686,ES.c.0
2026-02-25 14:26:00+00:00,33,1,42140878,6928.75,6929.25,6928.25,6929.25,603,ES.c.0
2026-02-25 14:27:00+00:00,33,1,42140878,6929.5,6930.0,6928.75,6930.0,873,ES.c.0
2026-02-25 14:28:00+00:00,33,1,42140878,6930.0,6932.5,6930.0,6931.0,1457,ES.c.0
2026-02-25 14:29:00+00:00,33,1,42140878,6930.75,6931.5,6929.5,6930.5,2068,ES.c.0
2026-02-25 14:30:00+00:00,33,1,42140878,6930.5,6939.75,6929.75,6938.25,13611,ES.c.0
2026-02-25 14:31:00+00:00,33,1,42140878,6938.25,6941.25,6934.75,6936.25,10787,ES.c.0
2026-02-25 14:32:00+00:00,33,1,42140878,6936.25,6938.25,6935.0,6935.25,8272,ES.c.0
2026-02-25 14:33:00+00:00,33,1,42140878,6935.5,6937.75,6934.75,6937.25,4909,ES.c.0
2026-02-25 14:34:00+00:00,33,1,42140878,6937.25,6939.0,6936.5,6937.25,4712,ES.c.0
2026-02-25 14:35:00+00:00,33,1,42140878,6937.25,6939.25,6936.25,6938.0,4018,ES.c.0
2026-02-25 14:36:00+00:00,33,1,42140878,6938.0,6940.5,6936.0,6940.25,4443,ES.c.0
2026-02-25 14:37:00+00:00,33,1,42140878,6940.25,6943.0,6939.25,6939.25,5373,ES.c.0
2026-02-25 14:38:00+00:00,33,1,42140878,6939.5,6940.5,6937.75,6938.25,3993,ES.c.0
2026-02-25 14:39:00+00:00,33,1,42140878,6938.5,6941.25,6937.5,6940.0,3803,ES.c.0
2026-02-25 14:40:00+00:00,33,1,42140878,6940.25,6942.0,6938.0,6941.25,5417,ES.c.0
2026-02-25 14:41:00+00:00,33,1,42140878,6941.25,6942.0,6938.5,6939.0,3630,ES.c.0
2026-02-25 14:42:00+00:00,33,1,42140878,6939.0,6940.25,6935.25,6936.0,3826,ES.c.0
2026-02-25 14:43:00+00:00,33,1,42140878,6936.0,6940.5,6935.0,6938.75,4992,ES.c.0
2026-02-25 14:44:00+00:00,33,1,42140878,6938.75,6940.0,6937.25,6938.0,2775,ES.c.0
2026-02-25 14:45:00+00:00,33,1,42140878,6937.75,6944.0,6937.75,6943.0,5598,ES.c.0
2026-02-25 14:46:00+00:00,33,1,42140878,6943.25,6946.0,6941.5,6945.5,4837,ES.c.0
2026-02-25 14:47:00+00:00,33,1,42140878,6945.25,6947.75,6944.75,6945.75,4662,ES.c.0
2026-02-25 14:48:00+00:00,33,1,42140878,6945.75,6946.25,6944.0,6946.25,3963,ES.c.0
2026-02-25 14:49:00+00:00,33,1,42140878,6946.0,6947.0,6945.0,6945.75,2593,ES.c.0
2026-02-25 14:50:00+00:00,33,1,42140878,6945.75,6946.0,6944.0,6945.0,3936,ES.c.0
2026-02-25 14:51:00+00:00,33,1,42140878,6945.0,6949.0,6944.5,6947.25,4749,ES.c.0
2026-02-25 14:52:00+00:00,33,1,42140878,6947.5,6948.0,6943.25,6943.5,4202,ES.c.0
2026-02-25 14:53:00+00:00,33,1,42140878,6943.5,6944.25,6941.5,6943.0,3898,ES.c.0
2026-02-25 14:54:00+00:00,33,1,42140878,6943.0,6944.5,6942.25,6942.75,2580,ES.c.0
2026-02-25 14:55:00+00:00,33,1,42140878,6942.75,6943.75,6941.75,6942.25,2935,ES.c.0
2026-02-25 14:56:00+00:00,33,1,42140878,6942.5,6942.75,6938.75,6940.5,4270,ES.c.0
2026-02-25 14:57:00+00:00,33,1,42140878,6940.25,6940.75,6937.0,6938.75,4283,ES.c.0
2026-02-25 14:58:00+00:00,33,1,42140878,6938.75,6942.0,6938.5,6941.5,3601,ES.c.0
2026-02-25 14:59:00+00:00,33,1,42140878,6941.5,6943.0,6939.5,6942.0,2852,ES.c.0
2026-02-25 15:00:00+00:00,33,1,42140878,6942.0,6944.75,6941.0,6941.75,3909,ES.c.0
2026-02-25 15:01:00+00:00,33,1,42140878,6942.0,6943.75,6941.0,6941.25,2402,ES.c.0
2026-02-25 15:02:00+00:00,33,1,42140878,6941.25,6942.75,6938.5,6939.5,3274,ES.c.0
2026-02-25 15:03:00+00:00,33,1,42140878,6939.75,6941.0,6938.25,6940.0,2723,ES.c.0
2026-02-25 15:04:00+00:00,33,1,42140878,6940.0,6940.5,6938.0,6938.25,2324,ES.c.0
2026-02-25 15:05:00+00:00,33,1,42140878,6938.5,6939.5,6937.0,6937.5,2925,ES.c.0
2026-02-25 15:06:00+00:00,33,1,42140878,6937.75,6938.5,6934.5,6934.5,4729,ES.c.0
2026-02-25 15:07:00+00:00,33,1,42140878,6934.75,6935.25,6932.5,6933.75,3952,ES.c.0
2026-02-25 15:08:00+00:00,33,1,42140878,6933.75,6937.25,6933.25,6935.25,4175,ES.c.0
2026-02-25 15:09:00+00:00,33,1,42140878,6935.25,6936.75,6934.25,6934.75,2445,ES.c.0
2026-02-25 15:10:00+00:00,33,1,42140878,6934.75,6935.5,6932.5,6933.0,2693,ES.c.0
2026-02-25 15:11:00+00:00,33,1,42140878,6933.0,6935.25,6932.0,6934.5,2761,ES.c.0
2026-02-25 15:12:00+00:00,33,1,42140878,6934.75,6937.25,6933.75,6935.25,3712,ES.c.0
2026-02-25 15:13:00+00:00,33,1,42140878,6935.25,6936.5,6934.0,6935.0,2270,ES.c.0
2026-02-25 15:14:00+00:00,33,1,42140878,6935.25,6935.75,6932.75,6933.75,2831,ES.c.0
2026-02-25 15:15:00+00:00,33,1,42140878,6933.75,6936.5,6933.0,6935.75,3462,ES.c.0
2026-02-25 15:16:00+00:00,33,1,42140878,6935.75,6935.75,6931.0,6932.25,3882,ES.c.0
2026-02-25 15:17:00+00:00,33,1,42140878,6932.25,6935.75,6932.0,6934.75,3066,ES.c.0
2026-02-25 15:18:00+00:00,33,1,42140878,6935.0,6936.0,6934.25,6935.25,2093,ES.c.0
2026-02-25 15:19:00+00:00,33,1,42140878,6935.25,6936.75,6933.25,6935.0,2496,ES.c.0
2026-02-25 15:20:00+00:00,33,1,42140878,6934.75,6935.75,6931.75,6934.0,2419,ES.c.0
2026-02-25 15:21:00+00:00,33,1,42140878,6934.0,6934.5,6931.25,6933.5,2464,ES.c.0
2026-02-25 15:22:00+00:00,33,1,42140878,6933.5,6936.0,6931.5,6935.5,2549,ES.c.0
2026-02-25 15:23:00+00:00,33,1,42140878,6935.5,6935.75,6933.5,6934.5,2159,ES.c.0
2026-02-25 15:24:00+00:00,33,1,42140878,6934.5,6938.0,6934.25,6936.0,3705,ES.c.0
2026-02-25 15:25:00+00:00,33,1,42140878,6935.75,6938.0,6935.5,6936.5,2687,ES.c.0
2026-02-25 15:26:00+00:00,33,1,42140878,6936.5,6937.25,6934.5,6935.75,1976,ES.c.0
2026-02-25 15:27:00+00:00,33,1,42140878,6935.75,6938.5,6935.5,6938.25,2182,ES.c.0
2026-02-25 15:28:00+00:00,33,1,42140878,6938.25,6941.0,6938.0,6940.25,3277,ES.c.0
2026-02-25 15:29:00+00:00,33,1,42140878,6940.25,6941.0,6939.0,6940.25,2455,ES.c.0
2026-02-25 15:30:00+00:00,33,1,42140878,6940.0,6940.25,6937.5,6939.75,3258,ES.c.0
2026-02-25 15:31:00+00:00,33,1,42140878,6940.0,6942.25,6939.5,6941.25,2494,ES.c.0
2026-02-25 15:32:00+00:00,33,1,42140878,6941.25,6942.25,6940.75,6942.0,1998,ES.c.0
2026-02-25 15:33:00+00:00,33,1,42140878,6942.0,6942.0,6938.0,6938.75,2767,ES.c.0
2026-02-25 15:34:00+00:00,33,1,42140878,6938.75,6939.0,6932.25,6932.75,4437,ES.c.0
2026-02-25 15:35:00+00:00,33,1,42140878,6932.75,6934.0,6930.5,6932.25,4224,ES.c.0
2026-02-25 15:36:00+00:00,33,1,42140878,6932.5,6934.0,6932.0,6933.25,2804,ES.c.0
2026-02-25 15:37:00+00:00,33,1,42140878,6933.0,6933.75,6931.75,6933.5,2089,ES.c.0
2026-02-25 15:38:00+00:00,33,1,42140878,6933.25,6934.0,6931.75,6933.5,1993,ES.c.0
2026-02-25 15:39:00+00:00,33,1,42140878,6933.5,6934.0,6932.0,6932.25,1506,ES.c.0
2026-02-25 15:40:00+00:00,33,1,42140878,6932.25,6934.75,6932.0,6932.25,2416,ES.c.0
2026-02-25 15:41:00+00:00,33,1,42140878,6932.25,6934.5,6931.75,6934.25,1507,ES.c.0
2026-02-25 15:42:00+00:00,33,1,42140878,6934.5,6936.25,6934.25,6936.0,2221,ES.c.0
2026-02-25 15:43:00+00:00,33,1,42140878,6936.0,6936.25,6933.5,6935.25,2122,ES.c.0
2026-02-25 15:44:00+00:00,33,1,42140878,6935.25,6936.25,6933.5,6934.25,1683,ES.c.0
2026-02-25 15:45:00+00:00,33,1,42140878,6934.25,6935.75,6934.25,6935.5,1809,ES.c.0
2026-02-25 15:46:00+00:00,33,1,42140878,6935.5,6937.25,6935.5,6936.5,1975,ES.c.0
2026-02-25 15:47:00+00:00,33,1,42140878,6936.5,6936.5,6934.0,6935.25,1958,ES.c.0
2026-02-25 15:48:00+00:00,33,1,42140878,6935.0,6935.25,6933.5,6935.0,1499,ES.c.0
2026-02-25 15:49:00+00:00,33,1,42140878,6935.0,6935.0,6932.75,6933.75,1403,ES.c.0
2026-02-25 15:50:00+00:00,33,1,42140878,6933.75,6935.25,6932.5,6933.5,2097,ES.c.0
2026-02-25 15:51:00+00:00,33,1,42140878,6933.5,6936.5,6933.0,6935.5,1795,ES.c.0
2026-02-25 15:52:00+00:00,33,1,42140878,6935.5,6935.75,6933.25,6933.25,1594,ES.c.0
2026-02-25 15:53:00+00:00,33,1,42140878,6933.5,6934.0,6932.25,6933.25,1471,ES.c.0
2026-02-25 15:54:00+00:00,33,1,42140878,6933.5,6934.25,6932.25,6933.5,1447,ES.c.0
2026-02-25 15:55:00+00:00,33,1,42140878,6933.5,6933.5,6930.25,6931.5,2565,ES.c.0
2026-02-25 15:56:00+00:00,33,1,42140878,6931.5,6933.25,6931.25,6932.0,2224,ES.c.0
2026-02-25 15:57:00+00:00,33,1,42140878,6932.0,6934.25,6931.5,6934.25,1559,ES.c.0
2026-02-25 15:58:00+00:00,33,1,42140878,6934.25,6936.25,6933.0,6936.0,1969,ES.c.0
2026-02-25 15:59:00+00:00,33,1,42140878,6936.0,6937.5,6935.75,6937.0,2053,ES.c.0
2026-02-25 16:00:00+00:00,33,1,42140878,6937.0,6940.5,6936.75,6940.25,3284,ES.c.0
2026-02-25 16:01:00+00:00,33,1,42140878,6940.25,6940.75,6936.5,6939.75,4994,ES.c.0
2026-02-25 16:02:00+00:00,33,1,42140878,6939.75,6940.75,6938.5,6938.5,2611,ES.c.0
2026-02-25 16:03:00+00:00,33,1,42140878,6938.75,6940.0,6937.75,6938.25,2101,ES.c.0
2026-02-25 16:04:00+00:00,33,1,42140878,6938.5,6938.5,6937.0,6938.25,1772,ES.c.0
2026-02-25 16:05:00+00:00,33,1,42140878,6938.25,6938.75,6936.75,6938.5,1715,ES.c.0
2026-02-25 16:06:00+00:00,33,1,42140878,6938.75,6940.25,6938.25,6939.5,1766,ES.c.0
2026-02-25 16:07:00+00:00,33,1,42140878,6939.5,6940.75,6938.75,6940.5,1930,ES.c.0
2026-02-25 16:08:00+00:00,33,1,42140878,6940.75,6941.0,6939.75,6940.5,1925,ES.c.0
2026-02-25 16:09:00+00:00,33,1,42140878,6940.75,6941.75,6940.25,6941.75,1544,ES.c.0
2026-02-25 16:10:00+00:00,33,1,42140878,6941.75,6942.75,6941.0,6942.5,2992,ES.c.0
2026-02-25 16:11:00+00:00,33,1,42140878,6942.5,6943.0,6940.25,6941.25,2064,ES.c.0
2026-02-25 16:12:00+00:00,33,1,42140878,6941.25,6941.25,6939.75,6940.0,1562,ES.c.0
2026-02-25 16:13:00+00:00,33,1,42140878,6940.0,6940.75,6939.5,6940.5,1545,ES.c.0
2026-02-25 16:14:00+00:00,33,1,42140878,6940.5,6940.75,6939.75,6940.25,961,ES.c.0
2026-02-25 16:15:00+00:00,33,1,42140878,6940.25,6940.25,6938.25,6938.25,1861,ES.c.0
2026-02-25 16:16:00+00:00,33,1,42140878,6938.5,6939.5,6938.0,6938.25,1427,ES.c.0
2026-02-25 16:17:00+00:00,33,1,42140878,6938.5,6938.5,6936.75,6937.25,3292,ES.c.0
2026-02-25 16:18:00+00:00,33,1,42140878,6937.25,6938.25,6936.0,6936.25,1828,ES.c.0
2026-02-25 16:19:00+00:00,33,1,42140878,6936.25,6937.25,6935.75,6937.0,1904,ES.c.0
2026-02-25 16:20:00+00:00,33,1,42140878,6937.25,6939.75,6935.75,6938.75,1880,ES.c.0
2026-02-25 16:21:00+00:00,33,1,42140878,6938.75,6939.0,6937.0,6937.25,1254,ES.c.0
2026-02-25 16:22:00+00:00,33,1,42140878,6937.5,6938.25,6937.0,6937.5,1127,ES.c.0
2026-02-25 16:23:00+00:00,33,1,42140878,6937.75,6939.0,6937.5,6938.25,1136,ES.c.0
2026-02-25 16:24:00+00:00,33,1,42140878,6938.25,6940.5,6938.0,6939.75,1872,ES.c.0
2026-02-25 16:25:00+00:00,33,1,42140878,6939.75,6941.75,6939.5,6941.0,1473,ES.c.0
2026-02-25 16:26:00+00:00,33,1,42140878,6941.25,6942.75,6940.25,6942.0,3169,ES.c.0
2026-02-25 16:27:00+00:00,33,1,42140878,6942.25,6943.75,6942.0,6943.5,2868,ES.c.0
2026-02-25 16:28:00+00:00,33,1,42140878,6943.75,6944.25,6942.75,6943.25,1548,ES.c.0
2026-02-25 16:29:00+00:00,33,1,42140878,6943.5,6944.75,6943.25,6943.5,2460,ES.c.0
2026-02-25 16:30:00+00:00,33,1,42140878,6943.75,6945.5,6943.25,6945.25,2853,ES.c.0
2026-02-25 16:31:00+00:00,33,1,42140878,6945.25,6947.25,6945.0,6947.0,2428,ES.c.0
2026-02-25 16:32:00+00:00,33,1,42140878,6947.25,6947.5,6945.25,6945.75,2130,ES.c.0
2026-02-25 16:33:00+00:00,33,1,42140878,6945.75,6947.25,6945.25,6946.0,2047,ES.c.0
2026-02-25 16:34:00+00:00,33,1,42140878,6946.0,6946.25,6943.75,6944.0,2444,ES.c.0
2026-02-25 16:35:00+00:00,33,1,42140878,6943.75,6945.5,6943.5,6944.25,1686,ES.c.0
2026-02-25 16:36:00+00:00,33,1,42140878,6944.25,6944.75,6942.75,6943.25,1990,ES.c.0
2026-02-25 16:37:00+00:00,33,1,42140878,6943.0,6944.75,6943.0,6944.0,1706,ES.c.0
2026-02-25 16:38:00+00:00,33,1,42140878,6944.25,6944.75,6943.25,6944.5,1025,ES.c.0
2026-02-25 16:39:00+00:00,33,1,42140878,6944.75,6946.0,6944.5,6945.25,1735,ES.c.0
2026-02-25 16:40:00+00:00,33,1,42140878,6945.5,6947.25,6945.0,6946.0,2967,ES.c.0
2026-02-25 16:41:00+00:00,33,1,42140878,6945.75,6947.25,6945.5,6947.25,1690,ES.c.0
2026-02-25 16:42:00+00:00,33,1,42140878,6947.0,6948.75,6946.5,6948.5,2400,ES.c.0
2026-02-25 16:43:00+00:00,33,1,42140878,6948.25,6948.75,6947.75,6948.25,1929,ES.c.0
2026-02-25 16:44:00+00:00,33,1,42140878,6948.0,6948.75,6947.75,6948.0,1149,ES.c.0
2026-02-25 16:45:00+00:00,33,1,42140878,6948.0,6949.0,6947.75,6948.75,2029,ES.c.0
2026-02-25 16:46:00+00:00,33,1,42140878,6948.75,6950.0,6948.5,6949.5,2721,ES.c.0
2026-02-25 16:47:00+00:00,33,1,42140878,6949.75,6951.5,6948.75,6951.0,2630,ES.c.0
2026-02-25 16:48:00+00:00,33,1,42140878,6951.0,6953.0,6950.75,6951.25,3697,ES.c.0
2026-02-25 16:49:00+00:00,33,1,42140878,6951.25,6951.5,6950.25,6951.25,1836,ES.c.0
2026-02-25 16:50:00+00:00,33,1,42140878,6951.25,6952.0,6950.75,6951.25,1842,ES.c.0
2026-02-25 16:51:00+00:00,33,1,42140878,6951.0,6951.5,6949.5,6951.0,2559,ES.c.0
2026-02-25 16:52:00+00:00,33,1,42140878,6951.0,6952.5,6950.75,6951.75,1554,ES.c.0
2026-02-25 16:53:00+00:00,33,1,42140878,6951.75,6951.75,6950.5,6951.25,1598,ES.c.0
2026-02-25 16:54:00+00:00,33,1,42140878,6951.5,6951.75,6949.75,6949.75,1508,ES.c.0
2026-02-25 16:55:00+00:00,33,1,42140878,6950.0,6950.5,6949.0,6949.25,2059,ES.c.0
2026-02-25 16:56:00+00:00,33,1,42140878,6949.25,6950.0,6948.75,6949.75,1902,ES.c.0
2026-02-25 16:57:00+00:00,33,1,42140878,6950.0,6950.0,6948.5,6948.75,1696,ES.c.0
2026-02-25 16:58:00+00:00,33,1,42140878,6949.0,6949.75,6948.75,6949.5,1334,ES.c.0
2026-02-25 16:59:00+00:00,33,1,42140878,6949.5,6950.0,6949.25,6949.25,1023,ES.c.0
2026-02-25 17:00:00+00:00,33,1,42140878,6949.5,6949.75,6948.5,6948.75,1311,ES.c.0
2026-02-25 17:01:00+00:00,33,1,42140878,6949.0,6951.5,6948.75,6951.5,2030,ES.c.0
2026-02-25 17:02:00+00:00,33,1,42140878,6951.5,6952.0,6950.75,6951.25,1528,ES.c.0
2026-02-25 17:03:00+00:00,33,1,42140878,6951.5,6951.75,6950.0,6950.75,1814,ES.c.0
2026-02-25 17:04:00+00:00,33,1,42140878,6951.0,6951.25,6950.0,6950.75,2398,ES.c.0
2026-02-25 17:05:00+00:00,33,1,42140878,6951.0,6951.5,6950.25,6951.5,1014,ES.c.0
2026-02-25 17:06:00+00:00,33,1,42140878,6951.5,6952.0,6951.0,6951.75,1039,ES.c.0
2026-02-25 17:07:00+00:00,33,1,42140878,6951.75,6951.75,6950.5,6951.0,1079,ES.c.0
2026-02-25 17:08:00+00:00,33,1,42140878,6951.25,6951.25,6947.0,6950.5,6713,ES.c.0
2026-02-25 17:09:00+00:00,33,1,42140878,6950.75,6950.75,6949.5,6949.75,1252,ES.c.0
2026-02-25 17:10:00+00:00,33,1,42140878,6950.0,6951.25,6949.5,6950.75,1394,ES.c.0
2026-02-25 17:11:00+00:00,33,1,42140878,6951.0,6951.5,6950.75,6951.5,811,ES.c.0
2026-02-25 17:12:00+00:00,33,1,42140878,6951.5,6952.25,6951.0,6951.75,1204,ES.c.0
2026-02-25 17:13:00+00:00,33,1,42140878,6951.75,6952.25,6951.25,6951.5,1023,ES.c.0
2026-02-25 17:14:00+00:00,33,1,42140878,6951.75,6952.25,6951.25,6951.75,643,ES.c.0
2026-02-25 17:15:00+00:00,33,1,42140878,6952.0,6952.5,6951.0,6951.75,1160,ES.c.0
2026-02-25 17:16:00+00:00,33,1,42140878,6952.0,6952.25,6951.0,6951.5,1230,ES.c.0
2026-02-25 17:17:00+00:00,33,1,42140878,6951.75,6952.25,6951.0,6951.75,1305,ES.c.0
2026-02-25 17:18:00+00:00,33,1,42140878,6952.0,6952.0,6951.5,6951.75,639,ES.c.0
2026-02-25 17:19:00+00:00,33,1,42140878,6952.0,6952.5,6951.5,6951.75,929,ES.c.0
2026-02-25 17:20:00+00:00,33,1,42140878,6952.0,6952.0,6950.75,6950.75,1179,ES.c.0
2026-02-25 17:21:00+00:00,33,1,42140878,6951.0,6952.0,6951.0,6951.25,872,ES.c.0
2026-02-25 17:22:00+00:00,33,1,42140878,6951.5,6952.25,6951.0,6951.5,912,ES.c.0
2026-02-25 17:23:00+00:00,33,1,42140878,6951.75,6952.0,6951.0,6951.25,681,ES.c.0
2026-02-25 17:24:00+00:00,33,1,42140878,6951.5,6951.75,6950.75,6951.75,834,ES.c.0
2026-02-25 17:25:00+00:00,33,1,42140878,6951.5,6951.75,6950.5,6951.5,830,ES.c.0
2026-02-25 17:26:00+00:00,33,1,42140878,6951.75,6951.75,6950.5,6951.25,890,ES.c.0
2026-02-25 17:27:00+00:00,33,1,42140878,6951.5,6951.5,6949.75,6950.0,1172,ES.c.0
2026-02-25 17:28:00+00:00,33,1,42140878,6950.25,6950.75,6949.25,6949.25,1063,ES.c.0
2026-02-25 17:29:00+00:00,33,1,42140878,6949.25,6949.5,6948.25,6948.5,1444,ES.c.0
2026-02-25 17:30:00+00:00,33,1,42140878,6948.5,6949.0,6946.75,6948.75,3354,ES.c.0
2026-02-25 17:31:00+00:00,33,1,42140878,6949.0,6950.5,6948.75,6949.5,1143,ES.c.0
2026-02-25 17:32:00+00:00,33,1,42140878,6949.5,6950.25,6948.5,6949.75,932,ES.c.0
2026-02-25 17:33:00+00:00,33,1,42140878,6950.0,6950.5,6949.25,6949.5,541,ES.c.0
2026-02-25 17:34:00+00:00,33,1,42140878,6949.5,6949.75,6949.0,6949.25,617,ES.c.0
2026-02-25 17:35:00+00:00,33,1,42140878,6949.5,6950.75,6949.25,6950.0,911,ES.c.0
2026-02-25 17:36:00+00:00,33,1,42140878,6950.0,6950.25,6949.0,6949.75,717,ES.c.0
2026-02-25 17:37:00+00:00,33,1,42140878,6950.0,6952.0,6949.5,6951.5,1171,ES.c.0
2026-02-25 17:38:00+00:00,33,1,42140878,6951.75,6952.0,6951.0,6951.0,710,ES.c.0
2026-02-25 17:39:00+00:00,33,1,42140878,6951.25,6952.0,6951.0,6951.0,716,ES.c.0
2026-02-25 17:40:00+00:00,33,1,42140878,6951.25,6952.25,6951.0,6951.5,919,ES.c.0
2026-02-25 17:41:00+00:00,33,1,42140878,6951.5,6953.25,6951.0,6952.75,1768,ES.c.0
2026-02-25 17:42:00+00:00,33,1,42140878,6952.75,6953.25,6952.5,6953.25,1252,ES.c.0
2026-02-25 17:43:00+00:00,33,1,42140878,6953.25,6953.5,6952.5,6953.25,1123,ES.c.0
2026-02-25 17:44:00+00:00,33,1,42140878,6953.25,6953.25,6952.0,6952.0,1072,ES.c.0
2026-02-25 17:45:00+00:00,33,1,42140878,6952.25,6953.5,6951.25,6952.5,2427,ES.c.0
2026-02-25 17:46:00+00:00,33,1,42140878,6952.5,6953.5,6952.5,6953.25,783,ES.c.0
2026-02-25 17:47:00+00:00,33,1,42140878,6953.25,6954.0,6953.0,6953.5,1041,ES.c.0
2026-02-25 17:48:00+00:00,33,1,42140878,6953.25,6953.25,6951.5,6951.5,1367,ES.c.0
2026-02-25 17:49:00+00:00,33,1,42140878,6951.5,6952.0,6951.25,6951.75,997,ES.c.0
